symbol,timestamp,price,future_timestamp,price_at_future_timestamp,30_day_hourly_future_return
AIOZ,2024-01-15 13:00:00,0.1493023152850061,2024-02-14 13:00:00,0.1489738886048135,-0.21997427137392303
AIOZ,2024-01-15 14:00:00,0.1470930513968254,2024-02-14 14:00:00,0.1492240936830712,1.4487715537946866
AIOZ,2024-01-15 15:00:00,0.1469315320907568,2024-02-14 15:00:00,0.1493766678988118,1.664132792506843
AIOZ,2024-01-15 16:00:00,0.153077467329278,2024-02-14 16:00:00,0.1476120323693475,-3.5703719530282263
AIOZ,2024-01-15 17:00:00,0.1550321404411836,2024-02-14 17:00:00,0.1505330608441841,-2.902030239791706
AIOZ,2024-01-15 18:00:00,0.1567770387004559,2024-02-14 18:00:00,0.1553153980944508,-0.9323052776865872
AIOZ,2024-01-15 19:00:00,0.1582949241374528,2024-02-14 19:00:00,0.1531578145304172,-3.2452775318145166
AIOZ,2024-01-15 20:00:00,0.1557527201867881,2024-02-14 20:00:00,0.1524930504562829,-2.092849310494232
AIOZ,2024-01-15 21:00:00,0.1591761986553813,2024-02-14 21:00:00,0.1529247125987304,-3.927400019261335
AIOZ,2024-01-15 22:00:00,0.1589557080083184,2024-02-14 22:00:00,0.1527361684817038,-3.9127500387020584
AIOZ,2024-01-15 23:00:00,0.1536302074357321,2024-02-14 23:00:00,0.1561792741618376,1.6592223421763228
AIOZ,2024-01-16 00:00:00,0.1514557240926469,2024-02-15 00:00:00,0.1585824007586901,4.705452176692732
AIOZ,2024-01-16 01:00:00,0.1516167490250826,2024-02-15 01:00:00,0.1558845161480066,2.8148388290649704
AIOZ,2024-01-16 02:00:00,0.1508769759356867,2024-02-15 02:00:00,0.1532839830328774,1.5953442082619254
AIOZ,2024-01-16 03:00:00,0.1475603308202766,2024-02-15 03:00:00,0.1541877038830277,4.491297238160176
AIOZ,2024-01-16 04:00:00,0.1468938721659509,2024-02-15 04:00:00,0.1539129578873505,4.778338005461448
AIOZ,2024-01-16 05:00:00,0.1466516188512016,2024-02-15 05:00:00,0.1536727663421429,4.7876372221061185
AIOZ,2024-01-16 06:00:00,0.1472174330568957,2024-02-15 06:00:00,0.1524226027536751,3.53570198087054
AIOZ,2024-01-16 07:00:00,0.1465641098456119,2024-02-15 07:00:00,0.1519016460076307,3.6417757168799776
AIOZ,2024-01-16 08:00:00,0.1461994079771264,2024-02-15 08:00:00,0.1526440974862175,4.40815020954078
AIOZ,2024-01-16 09:00:00,0.1461994079771264,2024-02-15 09:00:00,0.1531443205350962,4.7503014232837
AIOZ,2024-01-16 10:00:00,0.1465946500479182,2024-02-15 10:00:00,0.1528507412863228,4.267612246667705
AIOZ,2024-01-16 11:00:00,0.1471479889470268,2024-02-15 11:00:00,0.1547674587743591,5.178099872010693
AIOZ,2024-01-16 12:00:00,0.1462831739515641,2024-02-15 12:00:00,0.154636524476941,5.7103973749864085
AIOZ,2024-01-16 13:00:00,0.1445792716100738,2024-02-15 13:00:00,0.1541537259080333,6.622286992689749
AIOZ,2024-01-16 14:00:00,0.1444612339900509,2024-02-15 14:00:00,0.1560298089968154,8.008082644206983
AIOZ,2024-01-16 15:00:00,0.1445687891183412,2024-02-15 15:00:00,0.156664271292836,8.366592988887575
AIOZ,2024-01-16 16:00:00,0.1464094142575299,2024-02-15 16:00:00,0.1541281154133394,5.2719978390409565
AIOZ,2024-01-16 17:00:00,0.1469024305907724,2024-02-15 17:00:00,0.1517078703256513,3.271177825685856
AIOZ,2024-01-16 18:00:00,0.1463363481391035,2024-02-15 18:00:00,0.1500867200942713,2.562843751986195
AIOZ,2024-01-16 19:00:00,0.1456487869916616,2024-02-15 19:00:00,0.1530322160809701,5.069337851561513
AIOZ,2024-01-16 20:00:00,0.1457544128552233,2024-02-15 20:00:00,0.1538855164645808,5.578632886699658
AIOZ,2024-01-16 21:00:00,0.1464647562463002,2024-02-15 21:00:00,0.1543436549581461,5.379381984971493
AIOZ,2024-01-16 22:00:00,0.1481563548149829,2024-02-15 22:00:00,0.1534202020791427,3.5529000904033214
AIOZ,2024-01-16 23:00:00,0.1471812927498097,2024-02-15 23:00:00,0.1538210922193941,4.511306665087697
AIOZ,2024-01-17 00:00:00,0.1467686883379543,2024-02-16 00:00:00,0.1522670899763303,3.7463042701009774
AIOZ,2024-01-17 01:00:00,0.146759459476983,2024-02-16 01:00:00,0.1534574206239817,4.563904208198037
AIOZ,2024-01-17 02:00:00,0.1462455683951586,2024-02-16 02:00:00,0.1509914202896891,3.2451252688266825
AIOZ,2024-01-17 03:00:00,0.1467491055308082,2024-02-16 03:00:00,0.1597257978665418,8.842774399745366
AIOZ,2024-01-17 04:00:00,0.149323634063146,2024-02-16 04:00:00,0.1717391812165977,15.011386036836349
AIOZ,2024-01-17 05:00:00,0.148756523241379,2024-02-16 05:00:00,0.1745535176448589,17.34175674543062
AIOZ,2024-01-17 06:00:00,0.1446514602487973,2024-02-16 06:00:00,0.1762304059190358,21.8310590269351
AIOZ,2024-01-17 07:00:00,0.1424638323661493,2024-02-16 07:00:00,0.1791868635256378,25.777090612799107
AIOZ,2024-01-17 08:00:00,0.1416306366557676,2024-02-16 08:00:00,0.1771990791264317,25.113522971101922
AIOZ,2024-01-17 09:00:00,0.1407974409653294,2024-02-16 09:00:00,0.1794625107889017,27.461486202077623
AIOZ,2024-01-17 10:00:00,0.1418378527645504,2024-02-16 10:00:00,0.1898922123290476,33.8797849994719
AIOZ,2024-01-17 11:00:00,0.1445569731950132,2024-02-16 11:00:00,0.194558724697727,34.589650293285686
