symbol,timestamp,price,future_timestamp,price_at_future_timestamp,30_day_hourly_future_return
ADA,2024-01-15 13:00:00,1.251941783775047,2024-02-14 13:00:00,0.5741348299543502,-54.14045306299062
ADA,2024-01-15 14:00:00,1.251941783775047,2024-02-14 14:00:00,0.5779830896573649,-53.83306978424016
ADA,2024-01-15 15:00:00,1.251941783775047,2024-02-14 15:00:00,0.5784488004105799,-53.79587071002996
ADA,2024-01-15 16:00:00,1.251941783775047,2024-02-14 16:00:00,0.5744019931810481,-54.1191131548447
ADA,2024-01-15 17:00:00,1.251941783775047,2024-02-14 17:00:00,0.5716857787715459,-54.33607327589057
ADA,2024-01-15 18:00:00,1.251941783775047,2024-02-14 18:00:00,0.5668060072557132,-54.72584950822612
ADA,2024-01-15 19:00:00,1.251941783775047,2024-02-14 19:00:00,0.5716512814624883,-54.338828780140425
ADA,2024-01-15 20:00:00,1.251941783775047,2024-02-14 20:00:00,0.5744505589181215,-54.11523392198397
ADA,2024-01-15 21:00:00,1.251941783775047,2024-02-14 21:00:00,0.5774180713828585,-53.87820113793639
ADA,2024-01-15 22:00:00,1.251941783775047,2024-02-14 22:00:00,0.5765274939483042,-53.94933682859677
ADA,2024-01-15 23:00:00,1.251941783775047,2024-02-14 23:00:00,0.5765093834975448,-53.95078341748726
ADA,2024-01-16 00:00:00,1.251941783775047,2024-02-15 00:00:00,0.5764876250823776,-53.9525213908858
ADA,2024-01-16 01:00:00,1.251941783775047,2024-02-15 01:00:00,0.5817053203558892,-53.53575318799234
ADA,2024-01-16 02:00:00,1.251941783775047,2024-02-15 02:00:00,0.5760192345567315,-53.98993451438054
ADA,2024-01-16 03:00:00,1.251941783775047,2024-02-15 03:00:00,0.5789837866458276,-53.75313819305665
ADA,2024-01-16 04:00:00,1.251941783775047,2024-02-15 04:00:00,0.5815185453032733,-53.55067201688969
ADA,2024-01-16 05:00:00,1.251941783775047,2024-02-15 05:00:00,0.5802896847272223,-53.64882838422057
ADA,2024-01-16 06:00:00,1.251941783775047,2024-02-15 06:00:00,0.5737202520844112,-54.17356785117901
ADA,2024-01-16 07:00:00,1.251941783775047,2024-02-15 07:00:00,0.5763995018236443,-53.95956031712624
ADA,2024-01-16 08:00:00,1.251941783775047,2024-02-15 08:00:00,0.5771383161659882,-53.900546842864195
ADA,2024-01-16 09:00:00,1.251941783775047,2024-02-15 09:00:00,0.5757634599016218,-54.01036474990942
ADA,2024-01-16 10:00:00,1.251941783775047,2024-02-15 10:00:00,0.5814414718428013,-53.556828330343784
ADA,2024-01-16 11:00:00,1.251941783775047,2024-02-15 11:00:00,0.5867769846352741,-53.13064934489733
ADA,2024-01-16 12:00:00,1.251941783775047,2024-02-15 12:00:00,0.588147453758377,-53.02118186479051
ADA,2024-01-16 13:00:00,1.251941783775047,2024-02-15 13:00:00,0.5906981598853663,-52.81744186984457
ADA,2024-01-16 14:00:00,1.251941783775047,2024-02-15 14:00:00,0.5968231269881402,-52.32820449617813
ADA,2024-01-16 15:00:00,1.251941783775047,2024-02-15 15:00:00,0.6070386564752683,-51.512229694512456
ADA,2024-01-16 16:00:00,1.251941783775047,2024-02-15 16:00:00,0.6007510928067854,-52.01445461822446
ADA,2024-01-16 17:00:00,1.251941783775047,2024-02-15 17:00:00,0.606789851974716,-51.53210318254335
ADA,2024-01-16 18:00:00,1.251941783775047,2024-02-15 18:00:00,0.6005522369724762,-52.03033841065685
ADA,2024-01-16 19:00:00,1.251941783775047,2024-02-15 19:00:00,0.6002700153523771,-52.05288112180817
ADA,2024-01-16 20:00:00,1.251941783775047,2024-02-15 20:00:00,0.6022548108236819,-51.8943437603248
ADA,2024-01-16 21:00:00,1.251941783775047,2024-02-15 21:00:00,0.6004033152084741,-52.04223367335453
ADA,2024-01-16 22:00:00,1.251941783775047,2024-02-15 22:00:00,0.5933445347655945,-52.60606024535335
ADA,2024-01-16 23:00:00,1.251941783775047,2024-02-15 23:00:00,0.6012330971492721,-51.97595407860406
ADA,2024-01-17 00:00:00,1.251941783775047,2024-02-16 00:00:00,0.6074399142716613,-51.48017885943425
ADA,2024-01-17 01:00:00,1.251941783775047,2024-02-16 01:00:00,0.603967953451393,-51.75750491926101
ADA,2024-01-17 02:00:00,1.251941783775047,2024-02-16 02:00:00,0.6027731616301607,-51.85294001350553
ADA,2024-01-17 03:00:00,1.251941783775047,2024-02-16 03:00:00,0.6027733164556235,-51.85292764667948
ADA,2024-01-17 04:00:00,1.251941783775047,2024-02-16 04:00:00,0.6027745149846973,-51.852831913068755
ADA,2024-01-17 05:00:00,1.251941783775047,2024-02-16 05:00:00,0.6027749374779258,-51.852798166034034
ADA,2024-01-17 06:00:00,1.251941783775047,2024-02-16 06:00:00,0.6027746131018178,-51.85282407587361
ADA,2024-01-17 07:00:00,1.251941783775047,2024-02-16 07:00:00,0.6027754498153347,-51.85275724261286
ADA,2024-01-17 08:00:00,1.251941783775047,2024-02-16 08:00:00,0.6027753440043139,-51.852765694365345
ADA,2024-01-17 09:00:00,1.251941783775047,2024-02-16 09:00:00,0.6027867256712313,-51.85185657326523
ADA,2024-01-17 10:00:00,1.251941783775047,2024-02-16 10:00:00,0.6027867256712313,-51.85185657326523
ADA,2024-01-17 11:00:00,1.251941783775047,2024-02-16 11:00:00,0.6027867256712313,-51.85185657326523
ADA,2024-01-17 12:00:00,1.251941783775047,2024-02-16 12:00:00,0.6027867256712313,-51.85185657326523
ADA,2024-01-17 13:00:00,1.251941783775047,2024-02-16 13:00:00,0.6027867256712313,-51.85185657326523
